hhid,roster_id,age,sex,mother_id,education_complete,current_grade
4483,2,63,Mujer,,beyond secondary,
4484,1,71,Mujer,,beyond secondary,
4484,2,86,Mujer,,beyond secondary,
4485,6,14,Mujer,8,beyond secondary,7
4485,7,35,Hombre,,beyond secondary,
4485,8,33,Mujer,,beyond secondary,
4485,9,16,Hombre,8,beyond secondary,6
4485,10,9,Hombre,8,beyond secondary,4
4485,11,86,Hombre,,beyond secondary,
4486,1,64,Hombre,,beyond secondary,
4486,2,66,Mujer,,beyond secondary,
4486,3,7,Hombre,,beyond secondary,2
4487,1,72,Mujer,,beyond secondary,
4487,4,49,Hombre,,beyond secondary,
4487,5,42,Mujer,,beyond secondary,
4487,6,17,Hombre,5,beyond secondary,
4487,7,15,Hombre,5,beyond secondary,9
4488,1,41,Hombre,7,beyond secondary,
4488,2,37,Mujer,,beyond secondary,
4488,3,13,Mujer,2,beyond secondary,8
4488,4,6,Hombre,2,beyond secondary,2
4488,6,4,Hombre,2,beyond secondary,
4488,7,85,Mujer,,beyond secondary,
4489,1,34,Hombre,,beyond secondary,
4490,1,74,Hombre,,beyond secondary,
4490,2,27,Mujer,,beyond secondary,
4490,3,13,Hombre,2,beyond secondary,7
4490,4,11,Mujer,2,beyond secondary,6
4490,5,9,Mujer,2,beyond secondary,4
4491,2,59,Mujer,,beyond secondary,
4491,4,23,Mujer,2,beyond secondary,
4491,5,3,Mujer,4,beyond secondary,
4491,6,21,Mujer,2,beyond secondary,
4491,7,0,Hombre,6,beyond secondary,
4492,1,65,Hombre,,beyond secondary,
4492,2,64,Mujer,,beyond secondary,
4492,3,34,Hombre,2,beyond secondary,
4493,2,53,Mujer,,beyond secondary,
4493,5,61,Hombre,,beyond secondary,
4493,6,22,Hombre,2,beyond secondary,
4494,1,65,Mujer,,beyond secondary,
4495,1,62,Mujer,,beyond secondary,
4496,1,57,Mujer,,beyond secondary,
4497,3,33,Mujer,,beyond secondary,
4497,4,6,Hombre,3,beyond secondary,1
4497,5,35,Hombre,,beyond secondary,
4497,6,1,Hombre,3,beyond secondary,
4498,1,44,Mujer,4,beyond secondary,
4498,4,67,Mujer,,beyond secondary,
4499,1,52,Mujer,,beyond secondary,
4499,2,29,Hombre,1,beyond secondary,12
4499,3,24,Hombre,1,beyond secondary,14
4499,4,18,Hombre,1,beyond secondary,16
4500,1,60,Mujer,,beyond secondary,
4500,2,31,Mujer,1,beyond secondary,
4501,1,48,Mujer,4,beyond secondary,
4501,3,16,Hombre,1,beyond secondary,9
4501,4,77,Mujer,,beyond secondary,
4501,5,53,Hombre,,beyond secondary,
4502,1,46,Hombre,,beyond secondary,
4503,2,37,Mujer,,beyond secondary,
4503,3,19,Hombre,2,beyond secondary,
4502,4,17,Mujer,,beyond secondary,1
4502,5,2,Hombre,4,beyond secondary,
4503,6,13,Mujer,2,beyond secondary,9
4503,7,7,Mujer,2,beyond secondary,2
4504,1,53,Hombre,,beyond secondary,
4504,2,49,Mujer,,beyond secondary,
4504,4,19,Mujer,2,beyond secondary,
4504,5,23,Hombre,2,beyond secondary,
4505,1,61,Mujer,,beyond secondary,
4505,2,25,Mujer,1,beyond secondary,
4505,3,33,Hombre,,beyond secondary,10
4505,4,6,Mujer,2,beyond secondary,1
4505,5,29,Hombre,1,beyond secondary,
4506,1,38,Mujer,4,beyond secondary,
4506,2,16,Hombre,1,beyond secondary,11
4506,3,14,Hombre,1,beyond secondary,7
4506,4,63,Mujer,,beyond secondary,
4507,1,50,Mujer,,beyond secondary,
4507,3,18,Mujer,1,beyond secondary,
4507,4,55,Mujer,,beyond secondary,
4507,6,7,Hombre,,beyond secondary,1
4507,7,4,Hombre,,beyond secondary,
4507,8,22,Hombre,1,beyond secondary,
4508,1,39,Hombre,,beyond secondary,
4508,2,40,Mujer,,beyond secondary,
4508,3,18,Hombre,2,beyond secondary,12
4508,4,15,Hombre,,beyond secondary,8
4509,3,25,Mujer,,beyond secondary,
4509,4,7,Mujer,3,beyond secondary,2
4509,6,2,Mujer,3,beyond secondary,
4509,7,69,Hombre,,beyond secondary,
4510,1,47,Hombre,,beyond secondary,
4510,2,34,Mujer,6,beyond secondary,
4510,3,9,Hombre,2,beyond secondary,4
4510,5,5,Mujer,2,beyond secondary,
4510,6,66,Mujer,,beyond secondary,
4511,6,81,Hombre,,beyond secondary,
4511,7,78,Mujer,,beyond secondary,
4511,8,52,Hombre,7,beyond secondary,
4511,9,18,Mujer,,beyond secondary,
4511,10,0,Mujer,9,beyond secondary,
4512,1,61,Mujer,,beyond secondary,
4513,1,50,Hombre,,beyond secondary,
4513,2,40,Mujer,,beyond secondary,14
4514,1,58,Hombre,,beyond secondary,
4514,2,57,Mujer,,beyond secondary,
4514,3,27,Mujer,2,beyond secondary,
4514,4,22,Hombre,2,beyond secondary,
4515,1,48,Mujer,6,beyond secondary,
4515,2,29,Mujer,1,beyond secondary,
4515,4,16,Mujer,1,beyond secondary,10
4515,5,8,Hombre,1,beyond secondary,1
4515,6,69,Mujer,,beyond secondary,
4515,8,0,Mujer,2,beyond secondary,
4516,1,70,Hombre,,beyond secondary,
4516,2,49,Mujer,,beyond secondary,
4517,3,24,Mujer,,beyond secondary,
4517,4,25,Hombre,7,beyond secondary,
4517,5,6,Hombre,3,beyond secondary,2
4517,6,59,Hombre,,beyond secondary,
4517,7,58,Mujer,,beyond secondary,
4516,8,27,Mujer,2,beyond secondary,
4517,8,35,Mujer,7,beyond secondary,
4516,9,8,Mujer,8,beyond secondary,3
4517,9,34,Hombre,7,beyond secondary,
4517,10,0,Hombre,,beyond secondary,
4516,10,5,Mujer,8,beyond secondary,
4518,1,47,Hombre,,beyond secondary,
4518,2,47,Mujer,,beyond secondary,
4518,3,22,Mujer,2,beyond secondary,
4518,4,14,Hombre,2,beyond secondary,8
4518,5,10,Hombre,2,beyond secondary,5
4518,6,1,Mujer,3,beyond secondary,
4519,1,46,Mujer,,beyond secondary,
4519,2,26,Mujer,1,beyond secondary,
4519,3,11,Mujer,1,beyond secondary,6
4519,4,27,Hombre,,beyond secondary,
4519,5,1,Hombre,2,beyond secondary,
4520,1,63,Hombre,,beyond secondary,
4520,2,38,Mujer,,beyond secondary,
4520,3,16,Mujer,2,beyond secondary,10
4520,4,1,Mujer,2,beyond secondary,
4521,2,27,Mujer,,beyond secondary,
4521,3,11,Mujer,2,beyond secondary,6
4522,2,37,Mujer,,beyond secondary,
4522,3,9,Hombre,2,beyond secondary,2
4522,5,16,Mujer,2,beyond secondary,11
4522,6,13,Hombre,2,beyond secondary,6
4523,1,69,Hombre,,beyond secondary,
4523,6,58,Mujer,,beyond secondary,
4524,1,44,Hombre,,beyond secondary,
4525,1,70,Hombre,,beyond secondary,
4525,2,65,Mujer,,beyond secondary,
4526,2,35,Mujer,,beyond secondary,
4526,3,8,Mujer,2,beyond secondary,3
4526,4,6,Hombre,2,beyond secondary,1
4527,1,49,Mujer,,beyond secondary,
4527,3,14,Mujer,1,beyond secondary,10
4527,4,13,Hombre,1,beyond secondary,5
4528,1,70,Hombre,,beyond secondary,
4528,2,64,Mujer,,beyond secondary,
4528,3,24,Hombre,,beyond secondary,
4529,1,55,Mujer,2,beyond secondary,
4529,2,79,Mujer,,beyond secondary,
4529,3,49,Mujer,,beyond secondary,
4530,1,58,Mujer,,beyond secondary,
4530,2,35,Mujer,1,beyond secondary,
4530,4,17,Mujer,2,beyond secondary,12
4530,5,32,Mujer,1,beyond secondary,
4530,6,10,Hombre,,beyond secondary,5
4531,1,53,Hombre,,beyond secondary,
4531,2,43,Mujer,,beyond secondary,
4531,3,17,Mujer,2,beyond secondary,12
4531,4,12,Hombre,2,beyond secondary,8
4532,1,65,Hombre,,beyond secondary,
4532,2,62,Mujer,,beyond secondary,
4533,3,43,Mujer,,beyond secondary,
4533,4,9,Mujer,3,beyond secondary,4
4533,5,50,Hombre,,beyond secondary,
4534,1,66,Hombre,,beyond secondary,
4534,2,66,Mujer,,beyond secondary,
4534,3,35,Mujer,2,beyond secondary,
4534,5,20,Hombre,,beyond secondary,
4534,7,9,Hombre,,beyond secondary,3
4535,2,35,Mujer,,beyond secondary,
4536,1,33,Mujer,,beyond secondary,
4536,2,17,Hombre,1,beyond secondary,8
4536,3,14,Hombre,1,beyond secondary,6
4536,4,13,Mujer,1,beyond secondary,7
4536,5,11,Hombre,1,beyond secondary,4
4537,7,82,Mujer,,beyond secondary,
4537,8,79,Hombre,,beyond secondary,
4537,9,65,Hombre,,beyond secondary,
4538,1,48,Mujer,7,beyond secondary,
4538,2,25,Mujer,1,beyond secondary,
4538,7,78,Mujer,,beyond secondary,
4539,2,64,Mujer,,beyond secondary,
4540,1,65,Hombre,,beyond secondary,
4540,2,37,Mujer,5,beyond secondary,
4540,3,10,Hombre,2,beyond secondary,5
4540,4,6,Mujer,2,beyond secondary,2
4540,5,62,Mujer,,beyond secondary,
4541,1,42,Hombre,,beyond secondary,
4541,2,41,Mujer,,beyond secondary,
4541,3,9,Mujer,2,beyond secondary,4
4541,4,4,Mujer,2,beyond secondary,
4541,5,21,Hombre,2,beyond secondary,14
4542,1,51,Hombre,,beyond secondary,
4542,4,32,Mujer,,beyond secondary,
4542,5,14,Hombre,4,beyond secondary,6
4542,6,5,Mujer,4,beyond secondary,
4543,1,33,Hombre,,beyond secondary,
4544,1,75,Hombre,,beyond secondary,
4544,2,61,Mujer,,beyond secondary,
4544,4,40,Mujer,2,beyond secondary,
4544,5,19,Mujer,4,beyond secondary,
4544,6,17,Mujer,4,beyond secondary,
4544,7,16,Hombre,4,beyond secondary,
4544,8,11,Hombre,4,beyond secondary,5
4544,9,3,Mujer,4,beyond secondary,
4544,10,0,Mujer,4,beyond secondary,
4545,1,51,Mujer,,beyond secondary,
4545,2,21,Mujer,1,beyond secondary,12
4546,1,44,Hombre,,beyond secondary,
4546,2,37,Mujer,,beyond secondary,
4546,3,18,Hombre,2,beyond secondary,1
4546,4,17,Mujer,2,beyond secondary,11
4547,1,40,Hombre,,beyond secondary,
4547,2,38,Mujer,,beyond secondary,
4547,4,18,Hombre,2,beyond secondary,
4547,5,13,Mujer,2,beyond secondary,7
4548,1,62,Hombre,,beyond secondary,
4548,2,49,Mujer,,beyond secondary,
4548,3,19,Hombre,2,beyond secondary,14
4549,1,29,Hombre,,beyond secondary,
4549,2,28,Mujer,,beyond secondary,
4549,3,10,Mujer,2,beyond secondary,3
4549,4,7,Mujer,2,beyond secondary,2
4549,5,5,Hombre,2,beyond secondary,
4550,1,43,Hombre,,beyond secondary,
4550,2,41,Mujer,,beyond secondary,
4550,3,21,Hombre,2,beyond secondary,13
4550,4,20,Mujer,2,beyond secondary,
4550,5,14,Hombre,2,beyond secondary,8
4551,1,47,Mujer,,beyond secondary,
4551,5,56,Hombre,,beyond secondary,
4552,1,64,Hombre,,beyond secondary,
4552,2,42,Mujer,,beyond secondary,
4552,5,12,Mujer,2,beyond secondary,7
4553,1,40,Mujer,,beyond secondary,
4553,2,43,Hombre,,beyond secondary,
4553,3,23,Hombre,1,beyond secondary,3
4553,5,13,Mujer,1,beyond secondary,8
4553,6,4,Hombre,,beyond secondary,
4553,7,4,Hombre,,beyond secondary,
4553,8,56,Mujer,,beyond secondary,
4554,1,35,Hombre,,beyond secondary,
4554,2,30,Mujer,,beyond secondary,
4554,3,9,Hombre,2,beyond secondary,4
4554,4,5,Mujer,2,beyond secondary,
4555,1,43,Mujer,,beyond secondary,
4555,2,20,Hombre,1,beyond secondary,1
4555,4,13,Mujer,1,beyond secondary,7
4556,1,37,Hombre,,beyond secondary,
4556,2,47,Mujer,,beyond secondary,
4557,3,25,Mujer,,beyond secondary,
4557,4,6,Mujer,3,beyond secondary,1
4556,5,9,Hombre,2,beyond secondary,5
4558,1,42,Hombre,,beyond secondary,
4558,2,41,Mujer,,beyond secondary,
4558,3,17,Mujer,2,beyond secondary,13
4558,4,6,Mujer,2,beyond secondary,1
4558,5,52,Mujer,,beyond secondary,
4559,1,49,Hombre,,beyond secondary,
4559,2,44,Mujer,5,beyond secondary,12
4559,3,12,Mujer,2,beyond secondary,7
4559,4,6,Mujer,2,beyond secondary,1
4559,5,68,Mujer,,beyond secondary,
4560,1,56,Hombre,,beyond secondary,
4560,2,22,Mujer,,beyond secondary,13
4561,1,41,Hombre,,beyond secondary,
4561,2,39,Mujer,,beyond secondary,
4561,3,9,Mujer,2,beyond secondary,4
4562,1,53,Hombre,,beyond secondary,
4562,2,52,Mujer,,beyond secondary,
4562,3,26,Mujer,2,beyond secondary,
4562,4,9,Hombre,3,beyond secondary,4
4562,5,31,Mujer,2,beyond secondary,
4562,6,93,Hombre,,beyond secondary,
4562,7,95,Mujer,,beyond secondary,
4563,1,32,Hombre,,beyond secondary,
4563,2,33,Mujer,,beyond secondary,
4563,3,16,Hombre,2,beyond secondary,
4563,4,10,Hombre,2,beyond secondary,2
4563,5,9,Mujer,2,beyond secondary,2
4563,6,7,Mujer,2,beyond secondary,1
4563,7,6,Hombre,2,beyond secondary,1
4564,2,55,Mujer,,beyond secondary,
4564,3,34,Mujer,2,beyond secondary,
4564,4,17,Mujer,3,beyond secondary,
4564,5,15,Mujer,3,beyond secondary,
4564,7,22,Mujer,2,beyond secondary,
4564,10,0,Hombre,4,beyond secondary,
4565,1,72,Hombre,,beyond secondary,
4565,2,55,Mujer,,beyond secondary,
4566,4,33,Hombre,,beyond secondary,
4566,5,12,Hombre,,beyond secondary,6
4567,6,8,Mujer,,beyond secondary,3
4565,8,19,Hombre,,beyond secondary,
4565,9,16,Hombre,,beyond secondary,
4568,10,64,Hombre,,beyond secondary,
4565,10,12,Hombre,,beyond secondary,
4568,11,62,Mujer,,beyond secondary,
4568,12,27,Hombre,11,beyond secondary,
4568,13,22,Mujer,11,beyond secondary,
4568,14,7,Hombre,13,beyond secondary,1
4567,15,41,Mujer,,beyond secondary,
4567,16,11,Hombre,15,beyond secondary,5
4569,1,48,Hombre,,beyond secondary,
4570,1,36,Hombre,,beyond secondary,
4570,2,26,Mujer,5,beyond secondary,
4570,4,3,Mujer,2,beyond secondary,
4570,5,57,Mujer,,beyond secondary,
4570,6,30,Mujer,5,beyond secondary,
4570,7,68,Mujer,,beyond secondary,
4570,8,1,Mujer,2,beyond secondary,
4571,1,65,Hombre,,beyond secondary,
4571,2,62,Mujer,,beyond secondary,
4571,3,31,Hombre,2,beyond secondary,10
4571,4,30,Mujer,2,beyond secondary,
4571,5,11,Hombre,4,beyond secondary,5
4572,6,7,Hombre,,beyond secondary,1
4572,7,30,Hombre,,beyond secondary,
4572,8,35,Mujer,,beyond secondary,
4572,9,8,Mujer,8,beyond secondary,4
4572,10,4,Mujer,8,beyond secondary,
4572,11,3,Mujer,8,beyond secondary,
4573,1,33,Hombre,,beyond secondary,
4573,2,25,Mujer,,beyond secondary,
4573,3,7,Hombre,2,beyond secondary,2
4574,1,60,Mujer,,beyond secondary,
4574,2,26,Hombre,1,beyond secondary,
4575,1,60,Hombre,,beyond secondary,
4575,2,56,Mujer,5,beyond secondary,
4575,5,75,Mujer,,beyond secondary,
4576,1,53,Hombre,,beyond secondary,
4576,2,51,Mujer,,beyond secondary,
4576,5,20,Hombre,2,beyond secondary,12
4577,1,44,Hombre,,beyond secondary,
4577,2,50,Mujer,,beyond secondary,
4577,3,16,Hombre,2,beyond secondary,11
4577,4,9,Hombre,2,beyond secondary,4
4578,1,43,Hombre,,beyond secondary,
4578,2,35,Mujer,,beyond secondary,
4578,4,14,Mujer,2,beyond secondary,9
4578,5,11,Hombre,2,beyond secondary,6
4578,6,9,Mujer,2,beyond secondary,3
4579,1,60,Hombre,,beyond secondary,
4580,1,45,Hombre,,beyond secondary,
4580,2,46,Mujer,,beyond secondary,
4580,3,10,Mujer,2,beyond secondary,5
4581,1,61,Hombre,,beyond secondary,
4581,2,50,Mujer,,beyond secondary,
4581,3,28,Hombre,2,beyond secondary,
4581,4,25,Hombre,2,beyond secondary,12
4581,5,73,Hombre,,beyond secondary,
4582,1,79,Mujer,,beyond secondary,
4582,2,49,Hombre,1,beyond secondary,
4582,3,52,Mujer,1,beyond secondary,
4582,4,15,Hombre,3,beyond secondary,8
4582,5,49,Hombre,,beyond secondary,
4583,1,34,Hombre,,beyond secondary,
4583,2,35,Mujer,,beyond secondary,
4584,3,10,Hombre,,beyond secondary,5
4583,4,7,Hombre,2,beyond secondary,2
4584,5,57,Mujer,,beyond secondary,
4584,6,66,Hombre,,beyond secondary,
4584,7,36,Hombre,5,beyond secondary,
4584,8,32,Hombre,5,beyond secondary,
4585,1,37,Hombre,,beyond secondary,
4585,2,31,Mujer,,beyond secondary,
4585,3,8,Hombre,2,beyond secondary,3
4585,4,5,Mujer,2,beyond secondary,
4586,1,77,Hombre,,beyond secondary,
4586,2,70,Mujer,,beyond secondary,
4586,6,47,Mujer,2,beyond secondary,
4586,8,16,Mujer,6,beyond secondary,9
4587,1,48,Hombre,,beyond secondary,
4587,5,10,Hombre,,beyond secondary,4
4587,9,49,Mujer,,beyond secondary,
4587,10,17,Hombre,,beyond secondary,
4588,1,40,Mujer,,beyond secondary,
4588,3,16,Mujer,1,beyond secondary,9
4589,5,11,Hombre,6,beyond secondary,6
4589,6,44,Mujer,,beyond secondary,
4589,7,40,Hombre,,beyond secondary,
4589,8,13,Mujer,,beyond secondary,7
4590,2,31,Mujer,,beyond secondary,
4590,5,52,Hombre,,beyond secondary,
4590,6,11,Mujer,2,beyond secondary,6
4591,1,60,Hombre,,beyond secondary,
4591,2,52,Mujer,,beyond secondary,
4592,1,68,Hombre,,beyond secondary,
4592,2,58,Mujer,,beyond secondary,
4592,3,33,Mujer,2,beyond secondary,
4592,4,7,Mujer,3,beyond secondary,3
4593,2,25,Mujer,,beyond secondary,
4593,3,9,Hombre,2,beyond secondary,3
4593,4,6,Hombre,2,beyond secondary,1
4594,1,56,Hombre,,beyond secondary,
4594,2,57,Mujer,,beyond secondary,
4594,3,16,Hombre,,beyond secondary,
4594,4,18,Mujer,,beyond secondary,11
4595,1,62,Hombre,,beyond secondary,
4595,2,64,Mujer,,beyond secondary,
4595,3,36,Mujer,2,beyond secondary,
4595,4,15,Mujer,2,beyond secondary,9
4596,1,52,Hombre,3,beyond secondary,
4596,2,77,Hombre,,beyond secondary,
4596,3,76,Mujer,,beyond secondary,
4597,1,50,Mujer,,beyond secondary,
4597,3,18,Hombre,1,beyond secondary,
4597,4,15,Hombre,1,beyond secondary,
4597,5,12,Mujer,1,beyond secondary,6
4597,6,25,Mujer,1,beyond secondary,
4598,1,67,Hombre,,beyond secondary,
4598,2,60,Mujer,,beyond secondary,
4599,1,60,Hombre,,beyond secondary,
4599,2,48,Mujer,,beyond secondary,
4599,3,13,Mujer,2,beyond secondary,5
4599,4,53,Hombre,,beyond secondary,
4600,2,48,Mujer,,beyond secondary,
4600,3,21,Hombre,2,beyond secondary,
4600,4,17,Mujer,2,beyond secondary,11
4600,5,12,Mujer,2,beyond secondary,6
4601,1,63,Hombre,,beyond secondary,
4601,2,47,Mujer,,beyond secondary,
4601,3,23,Hombre,2,beyond secondary,
4601,5,11,Hombre,2,beyond secondary,5
4602,1,44,Hombre,,beyond secondary,
4602,2,52,Mujer,,beyond secondary,
4603,1,67,Mujer,,beyond secondary,
4603,2,49,Mujer,1,beyond secondary,
4603,3,18,Mujer,2,beyond secondary,11
4603,4,46,Hombre,1,beyond secondary,
4603,5,43,Mujer,1,beyond secondary,
4603,6,22,Mujer,5,beyond secondary,12
4603,7,14,Hombre,5,beyond secondary,9
4603,8,48,Mujer,1,beyond secondary,
4603,9,28,Mujer,8,beyond secondary,12
4603,10,7,Hombre,9,beyond secondary,2
4603,11,23,Hombre,8,beyond secondary,
4604,1,43,Hombre,,beyond secondary,
4604,2,28,Mujer,,beyond secondary,
4604,3,8,Hombre,2,beyond secondary,3
4604,4,1,Mujer,2,beyond secondary,
4605,1,25,Mujer,,beyond secondary,
4605,3,43,Hombre,,beyond secondary,
4605,4,18,Hombre,,beyond secondary,
4606,1,47,Hombre,,beyond secondary,
4606,2,39,Mujer,,beyond secondary,
4606,3,22,Mujer,2,beyond secondary,
4606,4,16,Hombre,2,beyond secondary,11
4607,1,35,Hombre,2,beyond secondary,
4607,2,66,Mujer,,beyond secondary,
4608,2,49,Mujer,,beyond secondary,
4608,5,16,Mujer,2,beyond secondary,8
4608,6,12,Mujer,2,beyond secondary,5
4608,7,62,Hombre,,beyond secondary,
4609,1,59,Hombre,,beyond secondary,
4609,2,56,Mujer,,beyond secondary,
4609,3,29,Hombre,2,beyond secondary,
4609,4,48,Hombre,,beyond secondary,
4610,1,61,Mujer,,beyond secondary,
4610,2,42,Hombre,1,beyond secondary,
4611,1,60,Mujer,,beyond secondary,
4611,2,27,Mujer,1,beyond secondary,
4612,1,58,Mujer,,beyond secondary,
4612,2,23,Mujer,1,beyond secondary,16
4613,1,47,Hombre,,beyond secondary,
4613,2,49,Mujer,,beyond secondary,
4613,3,13,Hombre,2,beyond secondary,5
4613,4,25,Hombre,2,beyond secondary,
4614,1,39,Mujer,,beyond secondary,
4614,3,13,Hombre,1,beyond secondary,7
4615,1,50,Hombre,,beyond secondary,
4615,2,50,Mujer,,beyond secondary,
4615,5,23,Hombre,2,beyond secondary,
4615,6,31,Hombre,2,beyond secondary,
4616,1,50,Hombre,,beyond secondary,
4616,2,41,Mujer,,beyond secondary,
4616,4,19,Mujer,2,beyond secondary,
4616,5,12,Mujer,2,beyond secondary,6
4616,6,3,Mujer,2,beyond secondary,
4617,1,48,Hombre,2,beyond secondary,
4617,2,69,Mujer,,beyond secondary,
4617,3,45,Hombre,2,beyond secondary,
4617,4,24,Hombre,,beyond secondary,
4618,1,35,Hombre,,beyond secondary,
4618,2,31,Mujer,,beyond secondary,
4618,3,7,Mujer,2,beyond secondary,2
4618,4,1,Mujer,2,beyond secondary,
4619,1,41,Hombre,,beyond secondary,
4619,2,45,Mujer,,beyond secondary,
4619,3,11,Hombre,2,beyond secondary,6
4620,1,46,Hombre,,beyond secondary,
4620,2,46,Mujer,,beyond secondary,
4620,3,26,Hombre,2,beyond secondary,
4620,4,21,Mujer,2,beyond secondary,
4620,5,19,Hombre,2,beyond secondary,10
4620,6,17,Hombre,2,beyond secondary,9
4620,7,15,Hombre,2,beyond secondary,9
4620,8,11,Hombre,2,beyond secondary,6
4621,1,57,Hombre,,beyond secondary,
4621,2,58,Mujer,,beyond secondary,
4621,3,12,Hombre,2,beyond secondary,6
4622,1,65,Hombre,,beyond secondary,
4622,2,61,Mujer,,beyond secondary,
4623,3,26,Mujer,,beyond secondary,
4623,4,7,Mujer,3,beyond secondary,2
4623,5,5,Mujer,3,beyond secondary,1
4622,10,25,Hombre,2,beyond secondary,
4622,11,42,Hombre,2,beyond secondary,
4623,12,25,Hombre,,beyond secondary,
4624,1,40,Mujer,,beyond secondary,
4624,3,18,Hombre,1,beyond secondary,
4624,4,14,Mujer,1,beyond secondary,8
4624,5,12,Hombre,1,beyond secondary,7
4624,6,3,Mujer,1,beyond secondary,
4625,1,44,Hombre,,beyond secondary,
4625,2,45,Mujer,,beyond secondary,
4625,4,24,Hombre,2,beyond secondary,
4626,1,66,Hombre,,beyond secondary,
4626,2,56,Mujer,,beyond secondary,
4626,3,38,Hombre,2,beyond secondary,
4626,5,27,Hombre,2,beyond secondary,
4627,1,57,Hombre,,beyond secondary,
4627,2,50,Mujer,,beyond secondary,
4627,4,26,Mujer,2,beyond secondary,15
4627,5,24,Mujer,2,beyond secondary,14
4627,6,18,Hombre,2,beyond secondary,1
4628,1,63,Hombre,,beyond secondary,
4628,2,61,Mujer,,beyond secondary,
4628,3,28,Hombre,2,beyond secondary,
4628,4,22,Hombre,2,beyond secondary,
4629,1,54,Hombre,,beyond secondary,
4629,2,44,Mujer,,beyond secondary,
4629,4,7,Mujer,2,beyond secondary,2
4630,1,33,Mujer,,beyond secondary,
4630,2,17,Hombre,1,beyond secondary,10
4630,3,6,Mujer,1,beyond secondary,1
4630,5,30,Hombre,,beyond secondary,
4630,6,5,Mujer,1,beyond secondary,
4631,1,51,Hombre,,beyond secondary,
4631,2,39,Mujer,,beyond secondary,
4631,3,10,Hombre,2,beyond secondary,5
4631,4,3,Hombre,2,beyond secondary,
4631,5,3,Mujer,2,beyond secondary,
4632,1,39,Hombre,,beyond secondary,
4632,2,36,Mujer,,beyond secondary,
4632,3,17,Hombre,2,beyond secondary,10
4632,4,0,Hombre,2,beyond secondary,
4633,1,38,Hombre,,beyond secondary,
4634,2,47,Mujer,,beyond secondary,
4634,3,25,Hombre,2,beyond secondary,
4634,4,20,Hombre,2,beyond secondary,
4634,5,50,Mujer,,beyond secondary,
