hh_id,indiv_id,sex_2004,sex_2007,sex_2011
PE171035,5,Male,Male,Male
PE171035,6,-99,-99,Female
PE171036,0,Female,Female,Female
PE171036,1,Male,Male,Male
PE171036,2,Female,Female,Female
PE171036,15,Male,Male,Male
PE171036,16,Female,Female,Female
PE171036,17,Female,Female,Female
PE171036,18,-99,Female,Female
PE171036,19,-99,-99,Female
PE171036,20,-99,-99,Male
PE171037,0,Female,Female,Female
PE171037,1,Male,-99,Male
PE171037,2,Female,Female,Female
PE171037,3,Female,Female,Female
PE171037,4,Male,Male,Male
PE171037,5,Male,Male,Male
PE171037,6,Female,-99,Female
PE171037,7,-99,-99,Male
PE171038,0,Female,-99,Female
PE171038,1,Male,-99,Male
PE171038,2,Female,-99,Female
PE171038,3,Male,-99,Male
PE171038,4,Female,-99,Female
PE171038,5,Female,-99,Female
PE171038,6,Female,-99,Female
PE171038,7,Male,-99,Male
PE171038,8,Male,-99,Male
PE171039,0,Female,Female,Female
PE171039,1,Male,-99,Male
PE171039,2,Female,Female,Female
PE171039,3,Female,-99,Female
PE171039,4,Male,-99,Male
PE171039,5,Female,Female,Female
PE171039,6,Female,Female,Female
PE171039,15,Female,Female,Female
PE171039,16,Male,Male,Male
PE171040,0,Male,Male,Male
PE171040,1,Male,Male,Male
PE171040,2,Female,Female,Female
PE171040,3,Female,-99,Female
PE171040,4,Female,Female,Female
PE171040,5,Male,Male,Male
PE171040,6,Female,-99,Female
PE171040,7,Male,-99,Male
PE171041,0,Female,Female,Female
PE171041,1,Male,Male,Male
PE171041,2,Female,Female,Female
PE171041,3,Male,Male,Male
PE171041,4,Male,Male,Male
PE171041,5,Female,-99,Female
PE171041,6,Male,Male,Male
PE171041,7,Male,Male,Male
PE171041,8,Female,Female,Female
PE171041,9,Male,Male,Male
PE171041,10,-99,Female,Female
PE171041,11,-99,Male,Male
PE171042,0,Female,Female,Female
PE171042,1,Male,Male,Male
PE171042,2,Female,Female,Female
PE171042,3,Female,-99,Female
PE171042,4,Male,Male,Male
PE171042,5,Male,Male,Male
PE171042,6,Male,Male,Male
PE171042,7,Male,-99,Male
PE171042,8,Female,Female,Female
PE171043,0,Male,Male,Male
PE171043,1,Male,Male,Male
PE171043,2,Female,Female,Female
PE171043,15,Male,Male,Male
PE171043,16,-99,Male,Male
PE171044,0,Male,Male,Male
PE171044,1,Male,Male,Male
PE171044,2,Female,Female,Female
PE171044,3,Male,-99,Male
PE171044,15,Female,-99,-99
PE171044,16,Male,Male,Male
PE171044,17,Male,Male,Male
PE171044,18,Female,Female,Female
PE171044,19,-99,Male,Male
PE171044,20,-99,Male,-99
PE171045,0,Male,Male,Male
PE171045,1,Male,Male,Male
PE171045,2,Female,Female,Female
PE171045,3,Female,-99,Female
PE171045,4,Male,-99,Male
PE171045,5,Female,-99,Female
PE171045,6,Female,-99,Female
PE171045,7,Male,Male,Male
PE171045,8,-99,Female,Female
PE171046,0,Male,Male,Male
PE171046,1,Female,Female,Female
PE171046,2,Male,Male,Male
PE171046,3,Female,Male,Female
PE171046,4,Male,-99,Male
PE171046,5,Male,-99,Female
PE171046,6,Female,-99,Female
PE171046,7,Female,Male,Female
PE171046,15,Male,Male,Male
PE171046,16,Male,Male,Male
PE171046,17,-99,-99,-99
PE171046,18,-99,-99,-99
PE171046,19,-99,-99,-99
PE171046,20,-99,-99,-99
PE171047,0,Female,Female,Female
PE171047,1,Male,Male,Male
PE171047,2,Female,Female,Female
PE171047,3,Male,-99,Male
PE171047,4,Female,-99,Female
PE171047,5,Female,-99,Female
PE171047,6,Female,-99,Female
PE171047,7,Female,Female,Female
PE171047,8,-99,Male,Male
PE171047,9,-99,-99,Female
PE171048,1,-99,-99,-99
PE171048,2,-99,-99,-99
PE171048,3,-99,-99,-99
PE171049,0,Female,Female,Female
PE171049,1,Male,Male,Male
PE171049,2,Female,Female,Female
PE171049,15,Male,Male,Male
PE171049,16,-99,Male,Male
PE171049,17,-99,Female,Female
PE171050,0,Male,Male,Male
PE171050,1,Female,Female,Female
PE171050,2,Male,-99,Male
PE171050,3,Female,-99,Female
PE171050,4,Female,-99,Female
PE171050,5,Male,-99,Male
PE171050,6,Male,-99,Male
PE171050,7,Male,Male,Male
PE171050,8,Female,Female,Female
PE171051,0,Male,Male,Male
PE171051,1,Male,Male,Male
PE171051,2,Female,Female,Female
PE171051,3,Male,Male,Male
PE171051,4,Female,Female,Female
PE171051,5,-99,-99,Male
PE171052,0,Male,Male,Male
PE171052,1,Female,Female,Female
PE171052,2,Male,-99,Male
PE171052,3,Female,-99,Female
PE171052,4,Male,-99,Male
PE171052,5,Female,-99,Female
PE171052,6,Male,-99,Male
PE171052,7,-99,Male,Male
PE171053,0,Female,Female,Female
PE171053,1,Male,-99,Male
PE171053,2,Female,Female,Female
PE171053,3,Female,Female,Female
PE171053,4,Female,-99,Female
PE171053,5,-99,Male,Male
PE171053,6,-99,Male,Male
PE171053,7,-99,Male,Male
PE171053,8,-99,Male,Male
PE171053,9,-99,-99,Male
PE171054,0,Male,Male,Male
PE171054,1,Male,Male,Male
PE171054,2,Female,Female,Female
PE171054,3,Male,Male,Male
PE171054,4,Female,Female,Female
PE171054,5,Male,Male,Male
PE171054,15,Male,Male,Male
PE171054,16,Female,Female,Female
PE171054,17,-99,-99,Female
PE171054,18,-99,-99,Female
PE171055,0,Male,Male,Male
PE171055,1,Male,Male,Male
PE171055,2,Female,Female,Female
PE171055,3,Female,Female,Female
PE171055,4,Female,Female,Female
PE171055,5,Female,Female,Female
PE171055,6,-99,Female,Female
PE171055,7,-99,Male,Male
PE171055,8,-99,Male,Male
PE171055,9,-99,-99,Female
PE171055,10,-99,-99,Male
PE171056,0,Female,Female,Female
PE171056,1,Female,Female,Female
PE171056,2,Female,Female,Female
PE171056,3,Male,Male,Male
PE171057,0,Female,Female,Female
PE171057,1,Male,Male,Male
PE171057,2,Female,Female,Female
PE171057,3,Male,-99,Male
PE171057,4,Female,-99,Female
PE171057,5,Female,-99,Female
PE171057,6,Male,-99,Male
PE171057,7,-99,Female,Female
PE171058,0,Female,Female,Female
PE171058,1,Male,Male,Male
PE171058,2,Female,Female,Female
PE171058,3,Male,-99,Male
PE171058,4,Male,-99,-99
PE171058,5,Female,Female,Female
PE171058,6,Male,Male,Male
PE171058,7,Male,Male,Male
PE171058,8,Female,Female,Female
PE171058,9,-99,-99,Male
PE171058,10,-99,-99,Male
PE171058,11,-99,-99,Male
PE171059,0,Female,Female,Female
PE171059,1,Male,Male,Male
PE171059,2,Female,Female,Female
PE171059,15,Male,Male,Male
PE171059,16,Female,Female,Female
PE171059,17,-99,Male,Male
PE171059,18,-99,-99,Female
PE171060,0,Male,Male,Male
PE171060,1,Male,Male,Male
PE171060,2,Female,Female,Female
PE171060,3,Female,-99,Female
PE171060,4,Male,Male,Male
PE171060,5,Male,Male,Male
PE171060,6,Male,Male,Male
PE171060,15,Male,Male,Male
PE171060,16,Female,Female,Female
PE171061,0,Male,Male,Male
PE171061,1,Male,Male,Male
PE171061,2,Female,Female,Female
PE171061,3,Female,Female,Female
PE171061,4,Female,Female,Female
PE171061,15,Male,Male,Male
PE171061,16,Female,Female,Female
PE171061,17,Male,Male,Male
PE171061,18,Female,Female,Female
PE171061,19,-99,Female,Female
PE171062,0,Female,Female,Female
PE171062,1,Male,Male,Male
PE171062,2,Female,Female,Female
PE171062,3,Female,-99,Female
PE171062,4,Female,Female,Female
PE171062,5,Female,Female,Female
PE171062,6,Female,Female,Female
PE171062,15,Male,Male,Male
PE171062,16,Male,Male,Male
PE171062,17,-99,Male,Male
PE171062,18,-99,Male,Male
PE171063,0,Female,-99,-99
PE171063,1,Female,-99,-99
PE171063,2,Male,-99,-99
PE171063,3,Female,-99,-99
PE171063,4,Female,-99,-99
PE171063,5,Male,-99,-99
PE171063,6,Female,-99,-99
PE171063,7,Female,-99,-99
PE171063,8,Male,-99,-99
PE171064,0,Male,Male,Male
PE171064,1,Male,Male,Male
PE171064,2,Female,Female,Female
PE171064,3,Female,-99,Female
PE171064,4,Male,Male,Male
PE171064,5,Female,Female,Female
PE171064,6,Female,Female,Female
PE171064,15,Male,Male,Male
PE171064,16,Female,Female,Female
PE171064,17,-99,Male,Male
PE171064,18,-99,-99,Female
PE171065,0,Female,Female,Female
PE171065,1,Female,-99,Female
PE171065,2,Male,Male,Male
PE171065,3,Female,Female,Female
PE171065,4,Female,-99,Female
PE171065,5,Female,-99,Female
PE171065,6,Male,Male,Male
PE171065,7,Male,-99,Male
PE171065,8,Female,Female,Female
PE171066,0,Female,Female,Female
PE171066,1,Male,Male,Male
PE171066,2,Female,Female,Female
PE171066,3,Male,Male,Male
PE171066,4,Male,Male,Male
PE171066,5,Male,-99,Male
PE171066,6,Female,-99,Female
PE171067,0,Female,Female,Female
PE171067,1,Female,Female,Female
PE171067,2,Male,-99,Male
PE171067,3,Female,-99,Female
PE171067,4,Male,Male,Male
PE171067,5,Male,Male,Male
PE171068,0,Female,Female,Female
PE171068,1,Male,Male,Male
PE171068,2,Female,Female,Female
PE171068,3,Male,-99,Male
PE171068,4,Female,Female,Female
PE171068,15,Female,Female,Female
PE171068,16,Male,Male,Male
PE171068,17,-99,-99,Female
PE171069,0,Male,Male,Male
PE171069,1,Male,Male,Male
PE171069,2,Female,Female,Female
PE171069,3,Male,Male,Male
PE171069,4,Male,Male,Male
PE171069,5,Female,Female,Female
PE171069,6,-99,Male,Male
PE171069,7,-99,-99,Male
PE171069,8,-99,-99,Female
PE171070,0,Female,Female,Female
PE171070,1,Male,Male,Male
PE171070,2,Female,Female,Female
PE171070,3,Male,Male,Male
PE171070,4,Female,-99,Female
PE171070,5,Female,-99,Female
PE171070,6,Female,Female,Female
PE171070,7,-99,Female,Female
PE171070,8,-99,Male,Male
PE171071,0,Female,Female,Female
PE171071,1,Male,Male,Male
PE171071,2,Female,Female,Female
PE171071,3,Male,Male,Male
PE171071,15,Female,-99,Female
PE171071,16,Male,Male,Male
PE171071,17,-99,Female,Female
PE171071,18,-99,-99,Male
PE171072,0,Female,Female,Female
PE171072,1,Male,Male,Male
PE171072,2,Female,Female,Female
PE171072,3,Male,-99,Male
PE171072,4,Female,-99,Female
PE171072,5,Male,Male,Male
PE171072,6,Female,-99,Female
PE171072,7,-99,Male,Male
PE171073,0,Female,Female,Female
PE171073,1,Male,Male,Male
PE171073,2,Female,Female,Female
PE171073,3,Male,-99,Male
PE171073,4,Female,-99,Female
PE171073,5,Male,Male,Male
PE171073,6,Female,-99,Female
PE171073,7,-99,Female,Female
PE171073,8,-99,-99,Male
PE171074,0,Male,Male,Male
PE171074,1,Male,Male,Male
PE171074,2,Female,Female,Female
PE171074,3,Female,Female,Female
PE171074,15,Male,Male,Male
PE171074,16,Male,Male,Male
PE171075,0,Female,Female,Female
PE171075,1,Female,Female,Female
PE171075,2,Female,Female,Female
PE171075,3,Female,Female,Female
PE171075,4,Male,Male,Male
PE171075,5,-99,Female,Female
PE171076,0,Male,Male,Male
PE171076,1,Male,Male,Male
PE171076,2,Female,Female,Female
PE171076,3,Male,Male,Male
PE171076,4,Male,Male,Male
PE171076,5,Male,Male,Male
PE171076,15,Female,Female,Female
PE171076,16,Male,Male,Male
PE171076,17,-99,Female,Female
PE171076,18,-99,-99,Male
PE171077,0,Male,Male,Male
PE171077,1,Male,Male,Male
PE171077,2,Female,Female,Female
PE171077,3,Female,Female,Female
PE171077,4,Female,Female,Female
PE171077,5,-99,Male,Male
PE171077,6,-99,-99,Female
PE171078,0,Male,Male,Male
PE171078,1,Male,Male,Male
PE171078,2,Female,Female,Female
PE171078,3,Female,Female,Female
PE171078,15,Female,-99,Female
PE171078,16,Female,Female,Female
PE171079,0,Female,Female,Female
PE171079,1,Male,Male,Male
PE171079,2,Female,Female,Female
PE171079,3,Female,-99,Female
PE171079,4,Female,Female,Female
PE171079,5,Female,Female,Female
PE171079,15,Male,Male,Male
PE171079,16,-99,Female,Female
PE171080,1,-99,-99,-99
PE171080,2,-99,-99,-99
PE171080,3,-99,-99,-99
PE171081,0,Male,Male,Male
PE171081,1,Male,Male,Male
PE171081,2,Female,Female,Female
PE171081,3,Male,Male,Female
PE171081,4,Female,Female,Female
PE171081,5,Male,Male,Male
PE171081,6,-99,-99,Female
PE171082,0,Male,Male,Male
PE171082,1,Male,Male,Male
PE171082,2,Female,Female,Female
PE171082,3,Male,-99,Male
PE171082,4,Female,-99,Female
PE171082,5,Male,Male,Male
PE171082,6,Male,Male,Male
PE171082,7,-99,Female,Female
PE171082,8,-99,-99,Female
PE171083,0,Female,Female,Female
PE171083,1,Male,Male,Male
PE171083,2,Female,Female,Female
PE171083,3,Male,Male,Male
PE171083,4,-99,-99,Female
PE171083,5,-99,-99,Male
PE171084,0,Male,Male,Male
PE171084,1,Male,Male,Male
PE171084,2,Female,Female,Female
PE171084,3,Male,-99,Male
PE171084,4,Female,-99,Female
PE171084,5,Male,Male,Male
PE171084,15,Female,Female,Female
PE171085,0,Male,Male,Male
PE171085,1,Male,Male,Male
PE171085,2,Female,Female,Female
PE171085,15,Female,Female,Female
PE171085,16,Female,Female,Female
PE171085,17,-99,-99,Male
PE171086,0,Male,Male,Male
PE171086,1,Male,Male,Male
PE171086,2,Female,Female,Female
PE171086,3,Female,Female,Female
PE171086,4,Male,Male,Male
PE171087,0,Male,Male,Male
PE171087,1,Male,Male,Male
PE171087,2,Female,Female,Female
PE171087,3,Male,Male,Male
PE171087,15,Female,Female,Female
PE171087,16,Male,Male,Male
PE171087,17,-99,-99,Male
PE171088,0,Male,Male,Male
PE171088,1,Male,Male,Male
PE171088,2,Female,Female,Female
PE171088,3,Male,Male,Male
PE171088,4,Female,Female,Female
PE171088,5,Male,Male,Male
PE171088,6,Female,Female,Female
PE171088,7,Male,-99,Male
PE171088,8,-99,Male,Male
PE171089,0,Male,Male,Male
PE171089,1,Male,Male,Male
PE171089,2,Female,Female,Female
PE171089,3,-99,Male,Male
PE171089,4,-99,-99,Female
PE171090,0,Female,Female,Female
PE171090,1,Female,Female,Female
PE171090,2,Female,-99,Female
PE171090,3,Male,Male,Male
PE171090,4,Female,Female,Female
PE171091,0,Male,Male,Male
PE171091,1,Male,Male,Male
PE171091,2,Female,Female,Female
PE171091,3,Male,-99,Male
PE171091,4,Female,Female,Female
PE171091,5,Male,Male,Male
PE171091,15,Female,Female,Female
PE171091,16,Male,-99,Male
PE171091,17,-99,Male,Male
PE171092,0,Female,Female,Female
PE171092,1,Male,-99,Male
PE171092,2,Female,Female,Female
PE171092,3,Male,-99,Male
PE171092,4,Female,Female,Female
PE171092,15,Male,Male,Male
PE171092,16,Female,Female,Female
PE171093,0,Female,Female,Female
PE171093,1,Male,Male,Male
PE171093,2,Female,Female,Female
PE171093,3,Male,Male,Male
PE171093,15,Male,Male,Male
PE171093,16,-99,Male,Male
PE171093,17,-99,-99,Female
PE171094,0,Male,Male,Male
PE171094,1,Male,Male,Male
PE171094,2,Female,Female,Female
PE171094,3,Female,-99,Female
PE171094,4,Male,-99,Male
PE171094,5,Male,-99,-99
PE171094,6,Male,-99,Male
PE171094,7,Male,Male,Male
PE171094,8,Male,Male,Male
PE171095,0,Female,Female,Female
PE171095,1,Male,Male,Male
PE171095,2,Female,Female,Female
PE171095,3,Male,Male,Male
PE171095,4,Female,-99,Female
PE171095,5,Male,Male,Male
PE171095,6,Female,-99,Female
PE171096,0,Male,Male,Male
PE171096,1,Male,Male,Male
PE171096,2,Female,Female,Female
PE171096,15,Female,Female,Female
PE171096,16,-99,Male,Male
PE171097,0,-99,Female,Female
PE171097,1,-99,-99,Male
PE171097,2,-99,Female,Female
PE171097,3,-99,Male,Male
PE171097,4,-99,Male,Male
PE171097,5,-99,Male,Male
PE171097,6,-99,Female,Female
PE171097,7,-99,-99,Female
PE171098,0,Female,-99,Female
PE171098,1,Male,-99,Male
PE171098,2,Female,-99,Female
PE171098,3,Male,-99,Male
PE171098,4,Male,-99,Male
PE171098,5,Female,-99,Female
PE171098,6,Male,-99,Male
PE171098,15,Female,-99,Female
PE171098,16,Male,-99,Male
PE171098,17,-99,-99,Male
PE171098,18,-99,-99,Male
PE171099,0,Female,Female,Female
PE171099,1,Male,Male,Male
PE171099,2,Female,Female,Female
PE171099,3,Female,Female,Female
PE171099,4,Female,Female,Female
PE171099,5,Female,Female,Female
PE171099,6,Female,Female,Female
PE171099,7,-99,Male,Male
PE171100,0,Male,Male,Male
PE171100,1,Male,Male,Male
PE171100,2,Female,Female,Female
PE171100,3,Male,Male,Male
PE171100,4,Male,Male,Male
PE171100,5,Female,Female,Female
PE171100,6,Female,-99,Female
PE171101,0,Male,Male,Male
PE171101,1,Male,Male,Male
PE171101,2,Female,Female,Female
PE171101,3,Female,Female,Female
PE171101,4,Female,Female,Female
PE171101,5,-99,-99,Male
PE171101,6,-99,-99,Male
PE171102,0,Female,Female,Female
PE171102,1,Male,Male,Male
PE171102,2,Female,Female,Female
PE171102,3,Female,Female,Female
PE171102,15,Male,Male,Male
PE171102,16,Male,Male,Male
PE171102,17,-99,-99,Male
PE171103,0,Female,Female,Female
PE171103,1,Male,Male,Male
PE171103,2,Female,Female,Female
PE171103,15,Male,Male,Male
PE171103,16,Female,Female,Female
PE171103,17,Male,Male,Male
PE171103,18,-99,-99,Female
PE171104,0,Male,Male,Male
PE171104,1,Male,Male,Male
PE171104,2,Female,Female,Female
PE171104,3,Female,-99,Female
PE171104,4,Male,-99,Male
PE171104,5,Female,-99,Female
PE171104,6,Female,Female,Female
PE171104,7,Male,Male,Male
PE171104,8,Female,Female,Female
PE171104,9,Male,-99,Male
PE171104,15,Female,-99,Female
PE171105,0,Male,Male,Male
PE171105,1,Female,Female,Female
PE171105,2,Male,-99,Male
PE171105,3,Female,Female,Female
PE171105,4,Male,-99,Male
PE171105,5,Male,-99,Male
PE171105,6,Male,Male,Male
PE171106,0,Female,Female,Female
PE171106,1,Female,Female,Female
PE171106,2,Male,Male,Male
PE171106,3,Male,-99,Male
PE171106,4,Female,-99,Female
PE171106,5,Female,Female,Female
PE181001,0,Male,Male,Male
PE181001,1,Female,Female,Female
PE181001,2,Male,-99,-99
PE181001,3,Female,-99,Female
PE181001,4,Male,-99,Male
PE181001,5,Male,-99,Male
PE181001,6,Male,-99,-99
PE181001,7,Male,-99,Male
PE181001,15,Male,-99,Male
PE181001,16,Female,-99,Female
PE181001,17,-99,Male,Male
PE181001,18,-99,Male,Male
PE181001,19,-99,Female,Female
PE181001,20,-99,Male,Male
PE181001,21,-99,Female,Female
PE181001,22,-99,Male,Male
PE181001,23,-99,-99,Female
PE181002,0,Male,Male,Male
PE181002,1,Male,Male,Male
PE181002,2,Female,Female,Female
PE181002,3,Female,-99,Female
PE181002,4,Female,-99,Female
PE181002,14,-99,-99,-99
PE181002,15,Female,Female,Female
PE181002,16,Female,Female,Female
PE181002,17,-99,Male,Male
PE181002,18,-99,-99,Male
PE181003,0,Male,Male,Male
PE181003,1,Male,Male,Male
PE181003,2,Female,Female,Female
PE181003,3,Female,Female,Female
PE181003,15,Female,Female,Female
PE181003,16,Female,Female,Female
PE181003,17,-99,Female,Female
PE181004,0,Male,Male,Male
PE181004,1,Male,Male,Male
PE181004,2,Female,Female,Female
PE181004,3,Female,Female,Female
PE181004,15,Male,Male,Male
PE181004,16,Female,Female,Female
PE181004,17,-99,-99,Male
PE181005,0,Male,Male,Male
PE181005,1,Male,Male,Male
PE181005,2,Female,Female,Female
PE181005,3,Female,Female,Female
PE181005,4,Male,Male,Male
PE181005,5,Female,Female,Female
PE181005,6,Female,Female,Female
PE181005,7,Female,Female,Female
PE181005,15,Female,Female,Female
PE181005,16,Female,Female,Female
PE181005,17,Female,Female,Female
PE181005,19,-99,-99,Male
PE181006,0,Male,Male,Male
PE181006,1,Male,Male,Male
PE181006,2,Female,Female,Female
PE181006,15,Female,Female,Female
PE181006,16,Male,Male,Male
PE181006,17,Male,Male,Male
PE181006,18,-99,Male,Male
PE181007,0,Male,Male,Male
PE181007,1,Male,Male,Male
PE181007,2,Female,Female,Female
PE181007,3,Female,Female,Female
PE181007,4,Male,Male,Male
PE181007,5,-99,Male,Male
PE181007,6,-99,-99,Female
PE181007,7,-99,-99,Female
PE181008,0,Male,Male,Male
PE181008,1,Female,Female,Female
PE181008,2,Male,Male,Male
PE181008,3,Female,Female,Female
PE181008,4,Male,Male,Male
PE181008,5,Male,-99,Male
PE181008,6,Male,Male,Male
PE181008,7,Male,Male,Male
PE181009,0,Female,Female,Female
PE181009,1,Male,Male,Male
PE181009,2,Female,Female,Female
PE181009,3,Male,-99,Male
PE181009,4,Male,Male,Male
PE181009,5,Female,-99,Female
PE181009,6,Male,Male,Male
PE181009,7,Female,Female,Female
PE181009,8,Female,Female,Female
PE181009,9,-99,Female,Female
PE181009,10,-99,-99,Female
PE181010,0,Male,Male,Male
PE181010,1,Male,Male,Male
PE181010,2,Female,Female,Female
PE181010,3,Male,Male,Male
PE181010,4,Male,Male,Male
PE181011,0,Female,Female,Female
PE181011,1,Male,Male,Male
PE181011,2,Female,Female,Female
PE181011,3,Female,Female,Female
PE181011,15,Female,Female,Female
